participant,sigma_m,seed,time_at_home_h,time_at_home_h_ratio,radius_of_gyration_m,radius_of_gyration_m_ratio,total_distance_km,total_distance_km_ratio,mean_speed_kmh,mean_speed_kmh_ratio,location_entropy,location_entropy_ratio,n_significant_places,n_significant_places_ratio,home_displacement_m
bn4j8yj9,50.0,0,2.9180084375,0.8673450582857242,786.3660510566272,1.005380306596589,46.420894713652984,9.37689665526993,16.650525276230834,11.600238104874904,0.3701082646872695,0.5865232486691642,10.0,0.5882352941176471,0.7853901540794201
bn4j8yj9,50.0,1,2.9026356597222223,0.8627756736786311,786.4451298749093,1.005481410003155,48.071794864601735,9.710374073124674,17.423783561389,12.13895866026825,0.5629195378850147,0.892077879910743,12.0,0.7058823529411765,0.7070922651411413
bn4j8yj9,50.0,2,2.868138368055556,0.8525217432695198,786.6644932462809,1.0057618692285621,47.05880656335317,9.505753143855694,16.869260465704077,11.752628509244113,0.36102344521623164,0.5721262239655187,9.0,0.5294117647058824,0.6963581076554698
bn4j8yj9,50.0,3,2.9438265625,0.8750192044071583,786.285856092187,1.0052777761811063,47.66731598021799,9.628670419597512,17.152480024291467,11.949944465411654,0.5662020445628142,0.8972797807168976,11.0,0.6470588235294118,1.3475639497239051
bn4j8yj9,50.0,4,2.9875546875000003,0.8880168957912672,786.4512289548319,1.0054892077645594,47.242771587887916,9.542913587097628,16.82513043477175,11.721883601326928,0.449843817433245,0.7128829112141699,12.0,0.7058823529411765,1.001807274279107
bn4j8yj9,100.0,0,1.3872077430555556,0.4123318374588931,799.2633308148951,1.021869664269401,34.33161442484956,6.93489434997268,13.510372398729157,9.412528080091027,0.37090874359005954,0.5877917950145215,14.0,0.8235294117647058,1.9195563497746428
bn4j8yj9,100.0,1,1.2701499305555555,0.3775377244944367,798.8039653950777,1.0212823589731013,34.187033930513316,6.905689476561223,13.40004168495894,9.335661883452632,0.3259864023360014,0.5166018215822387,10.0,0.5882352941176471,1.8470081250699664
bn4j8yj9,100.0,2,1.3025630555555556,0.3871721598960127,800.0341428304885,1.0228551585179437,34.89481394561033,7.048659147808816,13.8042218748928,9.617249783096822,0.3316376003642916,0.5255574687338261,10.0,0.5882352941176471,0.5887159340659952
bn4j8yj9,100.0,3,1.2669163194444444,0.37657657010516327,799.5172721485123,1.0221943319168745,33.886860562640706,6.845055258574512,13.236836229033063,9.221958434621653,0.331822229453699,0.5258500567780557,9.0,0.5294117647058824,0.8229130368069534
bn4j8yj9,100.0,4,1.286257152777778,0.38232541441939244,798.1623018250883,1.020461982869808,34.88113799856726,7.045896643060106,13.793547774921937,9.60981325486945,0.34950711850635535,0.553875906425813,12.0,0.7058823529411765,2.556383444217166
